RISE-SHAP-FULL-C,RISE-SHAP-5000-C,RISE-SHAP-1000-C,RISE-SHAP-N-C,LIME-SHAP-FULL-C,LIME-SHAP-5000-C,LIME-SHAP-1000-C,LIME-SHAP-N-C,RISE-LIME-FULL-C,RISE-LIME-5000-C,RISE-LIME-1000-C,RISE-LIME-N-C,RISE-SHAP-FULL-P,RISE-SHAP-5000-P,RISE-SHAP-1000-P,RISE-SHAP-N-P,LIME-SHAP-FULL-P,LIME-SHAP-5000-P,LIME-SHAP-1000-P,LIME-SHAP-N-P,RISE-LIME-FULL-P,RISE-LIME-5000-P,RISE-LIME-1000-P,RISE-LIME-N-P
-0.009710797273799745,0.055930226045209044,0.024604604604604608,0.060947146483422254,0.25195093880101327,0.2598242848569714,0.08907707707707709,0.30535384029037227,-0.046700118722214926,0.07771778355671134,-0.0005525525525525525,0.09884961899635243,0.0009449829244092792,3.0252779488619545e-09,0.24399480337729618,1.168841137349475e-09,0.0,4.5636348967104804e-167,2.4657229189105622e-05,4.2455019035107996e-204,6.25103945442998e-57,1.7173405405695257e-16,0.979126469263529,5.710685658943879e-23
-0.010911689273577425,0.05022892578515704,-0.016436436436436438,0.050595790171204566,0.07849161885857146,-0.09231654330866174,-0.01304904904904905,-0.08996787211464677,0.01560111387015918,-0.013899259851970394,-0.009745745745745747,-0.011871055273615996,0.00020295952049030906,1.005550027099517e-07,0.4364001537046679,3.426779486533863e-08,2.3802019111603973e-157,1.2650058535207336e-22,0.5366483113216185,9.984745860746774e-23,1.0842927662536509e-07,0.14055610187485654,0.6444588360433231,0.19542824163589612
0.0031005131213556816,0.006267013402680537,0.056504504504504505,0.007377471171769061,0.1222225267331824,-0.20260644128825767,0.2101061061061061,-0.11091119169899012,-0.04813351869976046,-0.027738667733546708,0.010162162162162163,0.007541801423539453,0.2911103860410127,0.5063802176672458,0.007460425903951238,0.33150480704436414,0.0,2.2872621519203933e-102,2.5525489482118615e-23,2.8457141552422595e-48,2.2953652629096744e-60,0.0032704830280257478,0.6303804122840024,0.3208474558953138
0.005434987343366509,-0.027973434686937387,-0.030514514514514514,-0.028323325477835587,0.17812696075694442,0.08132986597319464,0.024204204204204206,0.07662417888160088,-0.04061417894203124,-0.018790798159631927,-0.005909909909909911,0.008407085026643028,0.06423426918087895,0.003017076698057344,0.14848552193170966,0.006839426440884787,0.0,6.504223631508725e-18,0.25175365937662475,2.540324478927873e-13,1.7118367443898545e-43,0.0463307204658115,0.7795988373501556,0.4220999998270447
-0.00708275269234666,-0.052831046209241846,-0.02412812812812813,-0.05052007001175166,0.02949726263879595,0.10227341468293659,0.3523363363363363,0.13087378737524974,-0.009764779173055635,-0.04805169033806761,-0.0961921921921922,-0.06004489976916621,0.015882896471764375,2.123600984348494e-08,0.2532470829398481,1.1557882125768647e-05,9.815226434843916e-24,2.1309560723190826e-27,1.7256065041204782e-62,6.504938321585594e-30,0.0008848376202251881,3.489840218307449e-07,5.242936652041163e-06,1.861742450655615e-07
0.023232260471219242,-0.08291802360472093,0.012808808808808808,-0.09177368576289584,0.3678096680395963,0.23131970394078816,-0.05834634634634635,0.22501682209379625,0.05383634864113446,-0.10178179635927186,-0.04477677677677678,-0.1297007281232084,2.5673628364579647e-15,1.4730406986303873e-18,0.5441737429239637,1.360390145873794e-24,0.0,7.691904029794756e-133,0.005731230321784359,5.1534024347948286e-139,4.712037370617229e-75,3.762938234002519e-27,0.03398596833303548,1.9600106980715488e-47
-0.003904447666495804,0.06185061012202441,0.028624624624624624,0.07241748162376549,0.28774390879731226,0.363722024404881,0.14532532532532533,0.43181148723212703,-0.057587122722407284,0.113599199839968,-0.027595595595595594,0.10969928104226427,0.18370968006008148,5.455156535810417e-11,0.17528604388192692,3.731954673706015e-14,0.0,0.0,5.929148614337239e-12,0.0,1.3277881801280363e-85,2.065795935124017e-33,0.19131902126345257,1.9283047128289178e-30
0.02287527761253388,0.015943828765753152,0.3416656656656657,0.008014645710878891,0.5116553643938792,0.06087201440288058,0.9834594594594595,0.10986973005040103,0.011272370554462244,-0.09214306861372275,0.34169369369369373,-0.047357521601723705,6.7665983412429705e-15,0.09093105303479693,7.1736665723061606e-59,0.33322524820179533,0.0,1.0879701356430225e-10,0.0,3.695203669344234e-40,0.00012398402022940086,1.51708250178743e-22,7.020702935653724e-59,1.0800786482837812e-08
0.006888027373952507,0.0064561712342468495,-0.2602642642642643,0.010100175934627571,-0.054927298826780026,0.12123064612922584,0.6548268268268269,0.10926098965797539,-0.03691807221097184,-0.10475487097419485,-0.36246646646646646,-0.1039571214646055,0.019012098159638027,0.4936337515021547,6.739929256206897e-35,0.29755814494305377,4.758391098200773e-78,8.172510141918845e-38,4.352079708100192e-211,1.8740197940978438e-29,3.0803473521416285e-36,1.159334796035407e-28,5.002972723925226e-66,8.055906708716109e-27
-0.009754087644603676,0.05230790158031607,0.028956956956956957,0.0386118510627425,0.042301130994983824,-0.14220460092018405,0.1245005005005005,-0.051535445291207044,0.007782158226190795,-0.084399599919984,0.05102702702702703,-0.06599405330037175,0.0008964604146905824,2.9202901199931498e-08,0.17032843221018334,9.546890729316458e-05,4.95124072218642e-47,2.2670358206668272e-51,3.740935253935729e-09,1.9110190611333766e-07,0.00805549548743461,3.593765306976691e-19,0.015683636277812205,2.5777849860618345e-11
-0.001188347494011938,0.05252714542908582,-0.00488888888888889,0.06668684040180249,0.13318907016119025,0.030576675335067013,0.011043043043043044,-0.19646941782260238,-0.019643858423144808,-0.013774754950990198,-0.0013493493493493495,-0.03400657967264098,0.6857578988059463,2.5562424809803527e-08,0.8169301185285998,1.40837936004513e-09,0.0,0.0011868925835641113,0.6010422227075307,3.6138721059843166e-71,2.2545941732286884e-11,0.14414661088610453,0.9490550821167252,0.002018695687296762
0.005123605804427633,0.03009641928385677,-0.21655255255255254,0.03399732394061349,-0.01170173552777791,0.22938347669533907,0.8875795795795797,0.5247274719583555,-0.017474992165446204,0.043719303860772156,-0.2226906906906907,0.028185200416299086,0.08106697109398431,0.0014173691723863547,1.1349504507981758e-24,0.001421712043823284,6.767772359592116e-05,1.16757230353321e-130,0.0,0.0,2.680888243127821e-09,3.560585699452937e-06,5.374901311437479e-26,0.008173576713263785
-0.014826451847119946,0.019385477095419084,-0.10785185185185187,0.027329507762774315,0.08839284495377438,0.17753182636527304,0.947023023023023,0.5619649282181205,0.04443034052519626,0.026379835967193437,-0.1061021021021021,-0.0009350736901930249,4.4590949084829005e-07,0.03983836550822629,3.2744487682836046e-07,0.019428100342348834,5.345192582236805e-199,4.846927986223127e-79,0.0,0.0,1.0583649794221279e-51,0.005157551813323666,5.058742214107626e-07,0.9362632739446152
0.0020707503556910475,0.03938067613522705,0.08795595595595596,0.044821976708842255,-0.009952095595165904,0.16662564512902583,0.23952352352352352,0.10397008963456075,0.041756789532590814,0.08670758151630326,-0.2388868868868869,0.09618306270766556,0.4807688212618195,2.9734529923578533e-05,3.1158744142565095e-05,2.6059565970056302e-05,0.0007025720452438406,7.511633309112103e-70,8.15002992455151e-30,1.7561222595596743e-22,7.114923539491518e-46,3.8022732351193625e-20,1.1497068994306994e-29,1.8072311081282492e-19
-0.006917167325318752,-0.07445937187437489,-0.08184584584584585,-0.07466362739570453,0.04290440466838321,-0.24570258051610322,0.3298378378378378,-0.2470567548361754,0.00959209675226738,0.08875567113422685,-0.23762962962962964,0.08887754270748388,0.01851196708915222,2.9067450424583677e-15,0.00010640320077028506,2.7746882198293284e-15,2.4808501089405236e-48,1.2911575819365554e-149,5.4688616862689075e-55,1.1937995437151967e-150,0.0010907900987403903,4.929996664126873e-21,2.262211382843028e-29,5.217420144292681e-21
0.010186873846764543,0.015873094618923785,0.11486686686686687,0.029393016476874655,0.2502852613379999,0.1297497899579916,0.7551551551551553,0.16580767178385128,-0.06606875578078078,0.0125377075415083,0.07815015015015016,-0.042779251988369266,0.000523347694855499,0.09237376355589565,5.355210863863357e-08,0.011114588037887932,0.0,4.608591853898902e-43,5.04585305744874e-280,1.5703472683235227e-46,4.578520102002577e-112,0.18372942046284257,0.0002151662590683377,0.00021951761196187085
0.004285269153647249,-0.0810008401680336,-0.035423423423423424,-0.040623993660367244,-0.0837006665014775,-0.010218843768753752,0.5007647647647647,-0.1616083657635131,-0.02855111283806588,0.050671734346869376,-0.0893893893893894,0.04117430630242174,0.144541825925339,8.816539276016191e-18,0.0934750796572428,1.066915468851274e-06,1.2015904108144635e-178,0.2785897331038011,2.720789604871317e-124,6.489184816066108e-84,2.44580850006807e-22,7.757984834447043e-08,2.3089946670862342e-05,7.615609301188316e-07
0.05351671758693519,-0.017855891178235647,-0.017525525525525526,-0.00012277453885316977,0.32404167199548295,-0.023771474294858975,0.34914514514514516,-0.15268636629486743,0.007795407767227146,-0.003292978595719144,0.02018818818818819,0.02178219189149437,3.464160744007925e-74,0.058325879181367446,0.4066200706876767,0.9909392313834948,0.0,0.011720042045469396,2.141735621255038e-61,2.7415913056896667e-45,0.00794858083060521,0.7269760115988448,0.3391041917547297,0.043927729755619725
-0.001932477572971158,0.017250330066013203,-0.0023863863863863868,0.011470099044089431,0.06695703092341039,-0.13650266053210644,0.2546946946946947,-0.1798836151963127,-0.003886344228788718,-0.16609241848369674,-0.08724724724724725,-0.161462185844498,0.5105469554254769,0.06739457081476909,0.9100317656939297,0.20137321441246447,4.78908780381738e-115,1.788769702174905e-47,1.7152805714905974e-33,2.612956218483151e-89,0.1857505013076607,2.042774908686747e-69,3.607650390876064e-05,2.544788540694465e-72
0.009432223978714153,-0.0267125425085017,-0.043663663663663664,-0.01844075708600755,0.31566688944274734,-0.11046737347469493,0.349033033033033,-0.10322754928241253,0.0012402037420566514,0.044036487297459494,-0.04456456456456456,0.0596122947297621,0.0013201493161177742,0.004621422663503599,0.03868416614606779,0.02611280529923638,0.0,1.0968373918418904e-31,2.3389133901712046e-61,1.3560092825312688e-35,0.6728242795824795,3.0246236464275566e-06,0.0348420272825673,6.427111225688418e-13
-0.006968872924801369,0.05138115623124625,0.05872272272272273,0.05980369806416691,0.2593087155083225,0.3780127225445089,0.7199279279279279,0.2558761693177682,-0.016792671685029386,0.0663004600920184,0.07875875875875876,0.08219938683921753,0.017652833488060037,5.097149626415294e-08,0.005425910458312376,2.72119838897767e-08,0.0,0.0,1.0548797093011356e-254,5.061185395705897e-125,1.07968866828265e-08,2.068812939199725e-12,0.0001919904932522175,2.171047434095775e-14
0.032278903974705335,0.06430662132426486,-0.013197197197197197,0.03408233861379286,0.0950949780280428,0.1404626525305061,0.06211411411411412,0.0274479124351941,0.057456468237472594,0.037521744348869776,0.06100900900900901,0.022505500195477698,4.241276740584817e-28,9.208519396417781e-12,0.5320338647262272,0.0007254823531004068,5.467994379577024e-230,3.6541801962443137e-50,0.0032696087255828887,0.006491507444627611,3.1805742097243203e-85,6.938364084674409e-05,0.003866469983265379,0.025631474636381612
0.02609669373739977,0.0862246049209842,0.16072472472472474,0.0849471573638515,0.05645993553163512,-0.04441752350470094,0.9536256256256257,-0.04416190016228766,0.04116904923242916,-0.07466421284256851,0.16219019019019018,-0.07586356299552953,6.356387524059838e-19,6.113765595808638e-20,2.7298896746901168e-14,1.3832921603311584e-19,2.3329066984906165e-82,2.4827474546807675e-06,0.0,2.5170884688025977e-06,1.2168512238997813e-44,2.441624835756955e-15,1.5919457283544352e-14,6.1920383561338095e-16
-0.0030855160569990166,-0.04508533706741349,-0.09664064064064064,-0.04101326974965349,0.4110716189922871,0.09005161032206442,0.8791151151151151,0.0676891773203388,0.003840726337700403,-0.08249025805161032,-0.09923923923923925,-0.080198899966058,0.29345036449358486,1.749911752158848e-06,4.738170285554748e-06,2.2826833659402488e-05,0.0,1.3213008777767374e-21,0.0,2.7489673282102757e-12,0.19096731125524036,2.2036130913666317e-18,2.6130285105381866e-06,1.2130235702478685e-16
-0.013267936732267999,0.004920664132826566,-0.06261861861861862,-0.015679466225144153,-0.011948392418497824,0.3137533106621324,0.11337337337337339,0.24208475598705723,0.022016321693059407,0.10178003600720144,0.2335055055055055,0.08734228857160603,6.255068410043795e-06,0.6018564985891113,0.003026117500098049,0.12156130598994926,4.735952757226359e-05,1.1622317974043135e-242,7.944902844807506e-08,2.755190030424323e-126,6.564297677259382e-14,3.770589528889971e-27,2.032487215092258e-28,6.435763039082327e-18
0.01821599176728507,-0.12395807161432287,0.007403403403403404,-0.07983416995090921,0.16444903998887442,0.17359391878375677,-0.1435755755755756,0.18970807479183335,-0.04076919329945687,-0.025836847369473892,0.03632032032032032,-0.030764721802431824,5.563165594976708e-10,1.863342583850585e-39,0.7259179448161679,5.9460683409211935e-37,0.0,1.1765167318679214e-75,1.0572232111451937e-11,4.650523461712052e-200,8.207952381896856e-44,0.006154157606999168,0.08546625507294764,9.886915265842625e-07
0.012410240234772647,0.004746869373874775,0.05831031031031031,0.005235358073687794,0.29132567929568326,0.14749173834766952,0.9891051051051051,0.14131310593622973,-0.00805661278958868,0.07542836567313463,0.058186186186186185,0.06765837532472843,2.3836499001372094e-05,0.6147495934511036,0.005761260942688876,0.5608168121232833,0.0,3.9869538335267825e-55,0.0,1.5278204482484319e-55,0.006084667430573533,1.268810142672618e-15,0.00586578890511509,5.6222378745918505e-14
0.008697300033384626,-0.07062868573714744,-0.07756556556556557,-0.08263450369605686,0.2073909591621908,0.10945773154630926,0.06711511511511511,0.17569439560745764,0.011521504107543018,-0.08690842168433686,0.11780580580580581,-0.07638086303691013,0.0030631345282100503,6.956851456076929e-14,0.000239879479770844,2.854962496932788e-13,0.0,3.855940667045793e-31,0.0014830126682696236,2.4148700024022302e-54,8.747533397717614e-05,3.1184493287823644e-20,2.429407688419764e-08,1.4934667035869834e-11
-0.023816404790203666,-0.003687777555511102,-0.009217217217217218,-0.0004242392383535963,0.2820175189273121,0.03674654930986198,0.059251251251251254,0.06512084648437952,0.041261429943677715,0.02685529105821164,0.08952952952952953,0.027036453231634373,5.0949745181497e-16,0.6957890900603343,0.6625123557492569,0.9595172844056166,0.0,9.771514950289819e-05,0.005021938491249052,6.617914933062721e-15,7.808561112790806e-45,0.0044072797900132,2.2417921392868523e-05,0.0012170419227312103
0.0006638509667038386,-0.0096124824964993,0.010898898898898899,-0.019494002061703465,-0.02775619762233845,0.046026005201040214,0.06680680680680681,-0.06972282416652209,-0.007193868058777488,0.1562582916583317,0.206978978978979,0.20055918054469393,0.8211753048170118,0.3081075499707604,0.6058006874024509,0.0644553386858415,3.3668696733941697e-21,1.0603906046303556e-06,0.0015594409356516452,3.759743478597079e-11,0.014308296045828147,1.189148415378302e-61,1.1178418794194876e-22,1.0968713122140113e-80
-0.019722766633485114,-0.1450117223444689,-0.11134334334334335,-0.15702749734504234,0.10119817309452897,0.2584832166433287,-0.05075475475475476,0.5166386568929227,-0.029918247032602204,-0.05744012802560513,0.1086926926926927,-0.060559992111388336,1.875844925890418e-11,2.392338627358086e-53,1.3476066873926758e-07,3.5106509997012055e-47,3.560803355608653e-260,2.2824103447785924e-165,0.016247714352242995,0.0,2.270771862208756e-24,1.1268948184123128e-09,2.6505344627215223e-07,2.6380411918830693e-08
-0.007407141228136912,0.06852666533306662,0.18412812812812815,0.07941161774155069,0.0382998057576609,0.2879067013402681,0.1667867867867868,0.21981542853081082,-0.030006902204910132,-3.680736147229446e-06,-0.12941341341341342,-0.02958196596132205,0.011667447112298942,3.7081671547302677e-13,2.8140331977978597e-18,2.662388380968288e-13,7.185044255249278e-39,1.1622530779579127e-204,2.843945213070301e-15,4.7469318737455377e-91,1.6640589309988524e-24,0.9996886140466107,8.905097804666389e-10,0.006464324357454951
-0.0011725143301356397,-0.023681536307261455,-0.334958958958959,0.028598265442681573,0.252385187800712,-0.018066333266653332,0.6579059059059059,-0.0053374671544638465,0.019143128212992987,0.006614122824564913,-0.1617057057057057,0.026673191409054265,0.6897255296746859,0.012041446180449965,1.184919025849703e-56,0.001431882478917699,0.0,0.05542194628106917,4.6634681206635347e-213,0.5518281310800847,7.124444185005173e-11,0.4831231711857511,1.9036556813300206e-14,0.002943880242922713
-0.0070842606844532426,0.0877381876375275,0.1340860860860861,0.08380630131068305,0.2507548735811651,-0.13379603920784158,-0.0262022022022022,-0.12498690946138223,-0.058407142014522406,0.016309501900380077,-0.11807807807807807,0.02481979928692203,0.015860545862462487,1.3681537894308186e-20,2.1650910164206033e-10,2.9662802834966246e-20,0.0,1.1146544801601413e-45,0.21471361282476553,5.039493354124603e-43,5.278285597635355e-88,0.08375923654836792,2.2557153350809393e-08,0.006321618403886635
0.005093206431082264,0.002326385277055411,-0.004600600600600601,0.0024328123805210313,0.345000952987739,-0.05532338467693539,-0.0381021021021021,-0.007862966078266444,-0.023127689278325866,-0.012602360472094419,-0.026118118118118122,-0.008641160173873149,0.08288652391943951,0.8051682029260262,0.8275503708863448,0.7921921731262572,0.0,4.467623185160769e-09,0.07120251757196543,0.39447412180405306,3.415320242159158e-15,0.1814791744615104,0.21618860808266327,0.349372423837364
0.013831056537926292,0.07586685337067414,0.09406206206206207,0.08395787337705711,0.3935074263067382,0.28257667533506703,-0.015275275275275276,0.26190286974061,8.949277831317774e-05,0.026065693138627725,-0.04673073073073074,0.058034558583521696,2.4855091883988446e-06,8.689611564963484e-16,8.430083111049378e-06,3.1132642445172725e-22,0.0,3.1356363234797706e-197,0.46949314498082106,5.4581301792459885e-201,0.9756912169898675,0.005714709154007996,0.026914170845046964,2.0458965205304906e-11
0.03204120766045889,0.0745614722944589,-0.03783783783783784,0.05022402569123413,0.1743422922556856,0.07835215043008602,0.1828108108108108,0.042083864120238894,0.008654541452004894,-0.09624980996199241,0.15796996996996998,-0.1045893488596966,1.036424535270226e-27,2.6649342290914694e-15,0.07318577519757045,1.1431588948569051e-09,0.0,9.766299658055101e-17,4.872067614972664e-18,3.373437422685156e-07,0.003211106107032685,1.878134445033756e-24,7.427635529557754e-14,7.826852087167882e-37
0.00930305187563049,0.006357751550310062,-0.015411411411411412,0.01557063200182555,-0.03184619610979676,0.15755759151830367,-0.09494294294294295,0.10751484614074595,0.006861876290058247,-0.057434526905381075,-0.1286046046046046,-0.06387094285756127,0.0015371257226008093,0.5002442797207486,0.46554288583344716,0.04140974696044823,2.146783523263252e-27,1.1920357284809854e-62,6.935096333915173e-06,4.897892012275619e-45,0.019470949164907315,1.1310829075024612e-09,1.1319746176080857e-09,5.977843559216095e-17
-0.010036627516329258,0.01853858771754351,-0.007959959959959961,0.010733991746649973,0.2830582684926104,0.1852748149629926,0.26933733733733733,0.45958429755898106,-0.0021243300232861397,0.060160992198439685,0.1256896896896897,0.08563714766246411,0.000632326256099877,0.049341808030141744,0.706237241789281,0.3717467385090142,0.0,6.444588767355973e-86,2.981704242138762e-37,0.0,0.4694895682542036,1.7847604949329645e-10,2.6558415225916528e-09,1.032432258580076e-12
0.028757218148840774,0.03316503300660132,0.013933933933933936,0.02832554668816524,-0.06476092891217045,0.10403232646529306,0.008444444444444445,0.10847320455209353,-0.009155139091422071,-0.05138179635927186,-0.09047847847847848,-0.03164738598884611,1.224651126467767e-22,0.00043735544878286737,0.509388766629208,0.0007426141669261775,9.479325845802245e-108,2.7254727920413927e-28,0.6892630711402825,3.549934907934823e-38,0.0018256589987878118,5.0952054601698625e-08,1.8333797497235844e-05,0.00016393769502459608
-0.004801056687580574,0.01595119023804761,0.07683283283283283,0.014571633058625025,0.10582990230479918,-0.3271260652130426,0.10690690690690692,-0.28808789420226893,-0.03060443014215117,-0.01430750150030006,-0.273981981981982,0.017343939679391063,0.10211105379217293,0.09078195350151258,0.00027462083082617397,0.14771955256473465,2.4686891538583814e-284,1.3345935166528875e-263,4.144895717412107e-07,3.747323942654779e-180,1.9999502048821257e-25,0.12926447902575916,1.731743846722209e-38,0.08487926917279556
-0.016119720038689323,-0.05254138827765553,0.04462862862862863,-0.014286778904431871,0.14098886632103125,0.09636807361472294,0.09237637637637638,0.0035024069142538567,-7.916883235273322e-05,-0.051697699539907986,0.17093493493493495,-0.01448129417746547,4.05181717656005e-08,2.5341814354388983e-08,0.03458167497927689,0.14602894554399262,0.0,1.6504159902559787e-24,1.2191181166651351e-05,0.7215594829797831,0.9784947707957589,4.218526846515306e-08,5.774160849909015e-16,0.14061782007922574
-0.021211793592584627,-0.04765945189037808,-0.010594594594594595,-0.04733668405530294,0.16346710362221845,0.1276893778755751,0.07885885885885886,0.12156945873673891,0.03647005242621182,-0.1492840968193639,-0.015011011011011011,-0.15035490417300057,5.108907343640947e-13,4.342875200769258e-07,0.6159012759905673,3.5642791328495763e-07,0.0,9.232803118935112e-42,0.00018841108407422757,4.6178625954132834e-39,2.09678429711311e-35,1.9810437103218728e-56,0.4772139250365537,8.201945344263053e-59
0.004813676517627362,0.02364616923384677,0.16468068068068067,0.024649378601680205,0.10238158835461789,-0.057820684136827366,-0.021773773773773774,-0.054348226064014446,-0.011928094031241,-0.0755859971994399,-0.29614814814814816,-0.05836440324932306,0.10121301160096186,0.01216995952280893,6.297447634592775e-15,0.010437980655306465,3.030449262236954e-266,8.751311335866438e-10,0.3025331899944097,1.636868483071918e-08,4.878389151072194e-05,1.107655004960832e-15,1.1275112581302989e-44,1.3291920203691926e-09
0.012861279016717075,0.021867093418683738,0.028352352352352353,0.009576186635747013,0.07271464572087626,0.3236751350270054,0.7426746746746746,0.5170395573848051,0.00920437104151507,-0.08437031406281256,0.010546546546546546,-0.07018426774591299,1.1916126545910392e-05,0.020419774800704883,0.1794273040417067,0.3614463306534478,2.5113987432759205e-135,4.0978650271759386e-258,6.480887365940052e-271,0.0,0.0017245149020992236,3.696261396214566e-19,0.6175028446481794,2.2535353390505534e-11
0.0182862843863591,0.027858211642328466,0.13369369369369372,-0.0004917793347276617,0.15260171015825874,0.2713790758151631,0.9223743743743744,0.3254696823912582,0.017055339504928872,0.06483488697739548,0.13003003003003002,0.0812971771625266,4.776755379185332e-10,0.0031391206467418467,2.442590353055298e-10,0.9644942667565486,0.0,4.534505998431129e-182,0.0,9.20050609300674e-191,6.3546765734913205e-09,6.22634720213549e-12,7.40939224688589e-10,1.8557021022250809e-13
-0.015998616672591524,0.014304140828165633,0.13687687687687689,0.024636650549207707,0.3555941305259335,0.1512710542108422,0.22962562562562563,0.2187674287289048,-0.021632416429841855,-0.03433358671734347,0.042834834834834835,-0.017007420198021837,5.112752929798565e-08,0.12935446680873758,9.093767005233861e-11,0.020320392780621564,0.0,6.812975971157642e-58,1.5490005597151296e-27,2.506250031954022e-94,1.7636820221313734e-13,0.0002722648914389673,0.04253120219070983,0.10919381832604433
0.004168082650163948,0.1723725545109022,-0.0009089089089089089,0.12039417971947679,0.141310832427943,-0.047742188437687544,0.07851851851851852,0.00027886382651516736,-0.021658400293832186,-0.14609609921984398,0.005777777777777778,-0.14304517718163157,0.15584539548922657,1.2740225166375422e-74,0.9656712350480672,1.2677251849860679e-53,0.0,4.1476781760841643e-07,0.0002008435296094959,0.9715147172100479,1.6504365890792554e-13,4.02716638972888e-54,0.7844033862184188,6.058616854269878e-75
0.0033429187096532453,-0.08090722144428886,-0.06178578578578579,-0.08456452252423871,0.15492292278734826,-0.07841568313662732,0.07792992992992993,-0.06939419245227013,0.004773046600430049,0.043510942188437686,0.021013013013013015,0.04210963117855842,0.2550264732989834,9.61148180394553e-18,0.003437521761528447,5.779778809378857e-20,0.0,9.227276115142934e-17,0.00022418116846643132,6.039926166019485e-14,0.10412694275522193,3.961013283799335e-06,0.31973953897008434,5.225846255451819e-06
-0.032288168861274245,-0.03323288657731546,-0.0037717717717717716,-0.028547003353884652,0.015034420680607969,0.31368513702740547,0.5143503503503504,0.23794331898827278,-0.05866222919877722,-0.0690240448089618,0.03247647647647648,-0.0647892249099707,4.095571080655239e-28,0.00042565153705287893,0.8582531624643377,0.0007977924965810219,3.0708442446451824e-07,1.4784566176125432e-242,5.112599408658289e-131,6.165076111963734e-172,9.307420394143646e-89,2.506758916212341e-13,0.12409677841367978,2.717414953622273e-14
-0.0005786697502378508,-0.03551606321264253,0.006126126126126127,-0.014109760980437489,0.05763997475744745,0.2445628325665133,0.27541941941941944,0.2582262876057907,-0.035993971333790155,-0.0183750350070014,0.0954954954954955,0.007703791654116311,0.8438037807699033,0.0001660636166007806,0.7717550565780676,0.1090264636418282,9.320102953202285e-86,2.9997312742635374e-148,7.107828247274438e-39,4.389289634036199e-189,1.5691806536620634e-34,0.05138088747659186,6.1305876966419185e-06,0.38157642581879303
0.02410737043600728,-0.0927372674534907,-0.002762762762762763,-0.12551855474456589,0.16046189228773036,0.3534948589717944,0.12896496496496496,0.28118713004968693,0.09413729306691304,-0.10273014602920584,-0.06317117117117117,-0.0487462787437743,2.2437785409482175e-16,8.13005516340376e-23,0.8959174006266987,2.1342116719554574e-56,0.0,1.9019195797476128e-307,1.0173928717177955e-09,3.06943411726032e-275,2.015778496275025e-225,1.2534231676035968e-27,0.0027785028002886214,7.981500880885461e-10
0.0005408328573817987,-0.11108301660332066,0.0893933933933934,-0.1141343218587981,0.08403511384175891,0.18517111422284457,0.01334934934934935,0.11710541504512852,-0.01460526962825048,-0.08041992398479697,-0.08381981981981981,-0.06031605466225794,0.8538978741878278,5.067490162478195e-32,2.307048270595864e-05,4.054430336948738e-37,4.632077169643445e-180,8.002339442624019e-86,0.5273157143181575,5.509781714823517e-39,6.595003759970105e-07,1.5040412226535996e-17,7.21819771348021e-05,1.7307741997064228e-11
-0.010101156321417493,-0.07469493898779757,-0.24638238238238236,-0.07954286521625281,0.03228790823926182,-0.10673382676535308,0.5151031031031031,-0.08397911646245047,-0.04949584419219468,0.12583044608921784,-0.17105505505505506,0.09750524106787654,0.0005831625392474976,2.3784954322634217e-15,1.8898927666581256e-31,9.839821813650833e-19,4.099601102552669e-28,1.0826773221506504e-29,2.141496018426782e-131,1.0610529491642485e-20,1.0012615852320613e-63,1.3246824945887322e-40,5.510508489759368e-16,2.4155697778345455e-27
0.03593145067403466,0.09393206641328265,-0.11650850850850851,0.08416675989111384,0.3452205865393901,0.23816987397479494,0.3814774774774775,0.14445393044082405,0.05436157882693996,0.023487257451490298,0.0686046046046046,0.03426126004125427,2.0399665956283203e-34,2.2917970196612397e-23,3.451726778669155e-08,6.4100925923359475e-24,0.0,1.0527036287424866e-140,6.183380704303678e-73,3.99545358903408e-67,1.731353032763983e-76,0.012762517536195476,0.0011600847678161809,4.036068535468439e-05
